,KCNTOMS,QPROREL,UAVLEGM,UAVLEGS,KLAMPO95,KLAMPO147,KLAMPO148,KLAMPO149,ZVCT,ZINST63,KBCDO17,KBCDO18,KBCDO19,KBCDO20,KBCDO21,KBCDO22,KLAMPO224,KLAMPO22,KLAMPO150,KLAMPO244,KLAMPO241,KLAMPO242,KLAMPO243,KLAMPO181,KLAMPO182,KLAMPO183,CAXOFF,R,S,UP_D,UP_O,DOWN_D,DOWN_O,Act,time
413,2361,0.16927102208137512,298.8214111328125,291.7001647949219,0,0,0,0,63.41093826293945,38.95613098144531,1800,205,1800,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6219308972358704,0.018241388671875143,412,298.64555,300.64555,296.64555,294.64555,0,2065
414,2367,0.16835907101631165,298.7398681640625,291.70001220703125,0,0,0,0,63.542659759521484,38.76517868041992,1800,205,1800,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6220198273658752,0.019201418359374996,413,298.66001,300.66001,296.66001,294.66001,0,2070
415,2373,0.16791126132011414,298.6394958496094,291.70001220703125,0,0,0,0,63.6815071105957,38.515193939208984,1800,205,1800,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6220560669898987,0.02069948300781334,414,298.67447000000004,300.67447000000004,296.67447000000004,294.67447000000004,2,2075
416,2379,0.16741900146007538,298.5112609863281,291.70001220703125,0,0,0,0,63.8272590637207,38.20848083496094,1800,205,1799,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6218314170837402,0.02255338027343805,415,298.68893,300.68893,296.68893,294.68893,2,2080
417,2385,0.16644667088985443,298.3350524902344,291.70001220703125,0,0,0,0,63.97965621948242,37.81990432739258,1800,205,1799,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6203659176826477,0.02636675019531276,416,298.70339,300.70339,296.70339,294.70339,0,2085
418,2391,0.16559794545173645,298.1180725097656,291.70001220703125,0,0,0,0,64.13842010498047,37.344669342041016,1800,205,1799,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6204202771186829,0.03199554980468747,417,298.71785,300.71785,296.71785,294.71785,1,2090
419,2397,0.165703684091568,297.8880310058594,291.70001220703125,0,0,0,0,64.30329895019531,36.81404113769531,1800,205,1798,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6207224130630493,0.035885579882813316,418,298.73231000000004,300.73231000000004,296.73231000000004,294.73231000000004,1,2095
420,2403,0.1669725924730301,297.6670837402344,291.70001220703125,0,0,0,0,64.47406768798828,36.27061462402344,1800,205,1798,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6223093867301941,0.03740627480468697,419,298.74677,300.74677,296.74677,294.74677,1,2100
421,2409,0.1690274178981781,297.45947265625,291.70001220703125,0,0,0,0,64.65052032470703,35.73924255371094,1800,205,1798,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6225887537002563,0.03296485312499976,420,298.76123,300.76123,296.76123,294.76123,1,2105
422,2415,0.17167140543460846,297.2692565917969,291.70001220703125,0,0,0,0,64.8323974609375,35.23231887817383,1800,205,1797,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6238361597061157,0.028871331835936417,421,298.77569000000005,300.77569000000005,296.77569000000005,294.77569000000005,0,2110
423,2420,0.17394421994686127,297.212890625,291.70001220703125,0,0,0,0,64.9879150390625,34.868927001953125,1800,205,1797,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6238396167755127,0.028503012499999158,422,298.78774000000004,300.78774000000004,296.78774000000004,294.78774000000004,2,2115
424,2425,0.17537017166614532,297.4190673828125,291.7009582519531,0,0,0,0,65.14707946777344,35.0788459777832,1800,205,1797,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6232136487960815,0.0313855476562494,423,298.79979000000003,300.79979000000003,296.79979000000003,294.79979000000003,1,2120
425,2426,0.17549803853034973,297.4759826660156,291.7013854980469,0,0,0,0,65.17936706542969,35.166587829589844,1800,205,1797,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.623482882976532,0.03247565332031195,424,298.8022,300.8022,296.8022,294.8022,1,2125
426,2431,0.17622898519039154,297.7995910644531,291.7030334472656,0,0,0,0,65.3431396484375,35.69233703613281,1800,205,1797,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6237296462059021,0.03870682128906219,425,298.81425,300.81425,296.81425,294.81425,0,2130
427,2437,0.1769387423992157,298.2128601074219,291.70404052734375,0,0,0,0,65.54473114013672,36.377235412597656,1800,205,1797,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6244139075279236,0.03231699785156252,426,298.82871,300.82871,296.82871,294.82871,2,2135
428,2443,0.17647555470466614,298.5498962402344,291.7041015625,0,0,0,0,65.75150299072266,36.96443557739258,1800,205,1798,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6243594884872437,0.024865475195313364,427,298.84317000000004,300.84317000000004,296.84317000000004,294.84317000000004,1,2140
429,2449,0.1762457638978958,298.7908630371094,291.70361328125,0,0,0,0,65.96285247802734,37.37138366699219,1800,205,1799,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6255810260772705,0.020667669628906538,428,298.85763000000003,300.85763000000003,296.85763000000003,294.85763000000003,1,2145
430,2455,0.17675893008708954,298.9764404296875,291.7028503417969,0,0,0,0,66.17816925048828,37.63780212402344,1800,205,1800,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.625709593296051,0.01895649570312514,429,298.87209,300.87209,296.87209,294.87209,1,2150
431,2461,0.17788249254226685,299.1076354980469,291.701904296875,0,0,0,0,66.39683532714844,37.791099548339844,1800,205,1800,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6269910931587219,0.017789145019531247,430,298.88655,300.88655,296.88655,294.88655,0,2155
432,2467,0.17910613119602203,299.18701171875,291.70098876953125,0,0,0,0,66.61827850341797,37.83842086791992,1800,205,1800,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6270515322685242,0.01713998281250042,431,298.90101000000004,300.90101000000004,296.90101000000004,294.90101000000004,0,2160
433,2472,0.1798262745141983,299.2105712890625,291.7002868652344,0,0,0,0,66.80452728271484,37.801788330078125,1800,205,1801,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6271430253982544,0.0170248871093753,432,298.91306000000003,300.91306000000003,296.91306000000003,294.91306000000003,2,2165
434,2479,0.1802714467048645,299.18988037109375,291.70001220703125,0,0,0,0,67.0672378540039,37.646244049072266,1800,205,1801,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.627116858959198,0.01740049628906263,433,298.92993,300.92993,296.92993,294.92993,2,2170
435,2485,0.17974525690078735,299.1253967285156,291.70001220703125,0,0,0,0,67.29369354248047,37.43562316894531,1800,205,1801,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6260556578636169,0.018189932714843735,434,298.94439,300.94439,296.94439,294.94439,0,2175
436,2491,0.17913757264614105,299.024658203125,291.70001220703125,0,0,0,0,67.52086639404297,37.15528106689453,1800,205,1800,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6261525750160217,0.01934191796875041,435,298.95885000000004,300.95885000000004,296.95885000000004,294.95885000000004,1,2180
437,2497,0.17942824959754944,298.9015808105469,291.70001220703125,0,0,0,0,67.74835205078125,36.80780029296875,1800,205,1800,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6263035535812378,0.020717291894531514,436,298.97331,300.97331,296.97331,294.97331,1,2185
438,2503,0.18090224266052246,298.7697448730469,291.70001220703125,0,0,0,0,67.97576141357422,36.41558837890625,1800,205,1800,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6275625824928284,0.023360502539062734,437,298.98777,300.98777,296.98777,294.98777,1,2190
439,2509,0.18318502604961395,298.6300964355469,291.70001220703125,0,0,0,0,68.20269012451172,35.997249603271484,1800,205,1800,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.627791702747345,0.026442671289063583,438,299.00223000000005,301.00223000000005,297.00223000000005,295.00223000000005,0,2195
440,2515,0.18535354733467102,298.478759765625,291.70001220703125,0,0,0,0,68.4287109375,35.562156677246094,1800,205,1799,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6278714537620544,0.03075860468750079,439,299.01669000000004,301.01669000000004,297.01669000000004,295.01669000000004,0,2200
441,2521,0.1872660219669342,298.3076477050781,291.70001220703125,0,0,0,0,68.65340423583984,35.10023880004883,1800,205,1799,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6279481053352356,0.034470045898438,440,299.03115,301.03115,297.03115,295.03115,2,2205
442,2527,0.18831856548786163,298.12060546875,291.70001220703125,0,0,0,0,68.8763427734375,34.61608123779297,1800,205,1798,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6268092393875122,0.03750009062500021,441,299.04561,301.04561,297.04561,295.04561,0,2210
443,2533,0.18904191255569458,297.9129943847656,291.70001220703125,0,0,0,0,69.09718322753906,34.100242614746094,1800,205,1798,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6268935799598694,0.03705848769531144,442,299.06007000000005,301.06007000000005,297.06007000000005,295.06007000000005,2,2215
444,2539,0.18972353637218475,297.71600341796875,291.70001220703125,0,0,0,0,69.31558227539062,33.58018112182617,1800,205,1797,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6267457008361816,0.03182946835937423,443,299.07453000000004,301.07453000000004,297.07453000000004,295.07453000000004,0,2220
445,2545,0.19043153524398804,297.8095703125,291.7004089355469,0,0,0,0,69.53134155273438,33.43232727050781,1800,205,1797,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6266007423400879,0.034411606249999525,444,299.08899,301.08899,297.08899,295.08899,0,2225
446,2551,0.19067497551441193,298.1883850097656,291.7030334472656,0,0,0,0,69.74475860595703,34.007957458496094,1800,205,1797,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6262360215187073,0.03830129980468769,445,299.10345,301.10345,297.10345,295.10345,1,2230
447,2557,0.1908615082502365,298.6295166015625,291.704345703125,0,0,0,0,69.95602416992188,34.753929138183594,1800,205,1798,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6273062825202942,0.028767867968751033,446,299.11791000000005,301.11791000000005,297.11791000000005,295.11791000000005,0,2235
448,2563,0.19089901447296143,299.0133972167969,291.7044982910156,0,0,0,0,70.16487884521484,35.41342544555664,1800,205,1799,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6272605657577515,0.022379455664063245,447,299.13237000000004,301.13237000000004,297.13237000000004,295.13237000000004,0,2240
449,2569,0.19044820964336395,299.29632568359375,291.7040100097656,0,0,0,0,70.37076568603516,35.90568923950195,1800,205,1799,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6272923350334167,0.018505043164062727,448,299.14683,301.14683,297.14683,295.14683,2,2245
450,2575,0.18945112824440002,299.48443603515625,291.70318603515625,0,0,0,0,70.57302856445312,36.22407531738281,1800,205,1800,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6271979808807373,0.01676853964843758,449,299.16129,301.16129,297.16129,295.16129,2,2250
451,2581,0.1876678168773651,299.5722351074219,291.7021484375,0,0,0,0,70.77105712890625,36.367435455322266,1800,205,1801,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6261186003684998,0.016035148925781756,450,299.17575000000005,301.17575000000005,297.17575000000005,295.17575000000005,2,2255
452,2587,0.18555442988872528,299.5721740722656,291.7010803222656,0,0,0,0,70.96430206298828,36.33503723144531,1800,205,1801,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6261129975318909,0.01618035927734411,451,299.19021000000004,301.19021000000004,297.19021000000004,295.19021000000004,2,2260
453,2593,0.1833219677209854,299.5011901855469,291.7000732421875,0,0,0,0,71.15227508544922,36.15666198730469,1800,205,1801,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6250343918800354,0.017034798144531463,452,299.20467,301.20467,297.20467,295.20467,0,2265
454,2599,0.18147358298301697,299.3819885253906,291.70001220703125,0,0,0,0,71.33455657958984,35.87016296386719,1800,205,1801,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6251015067100525,0.018371414746093818,453,299.21913,301.21913,297.21913,295.21913,0,2270
455,2605,0.18041054904460907,299.248291015625,291.70001220703125,0,0,0,0,71.51083374023438,35.53547286987305,1800,205,1801,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6251171231269836,0.01985298984375049,454,299.23359000000005,301.23359000000005,297.23359000000005,295.23359000000005,0,2275
456,2610,0.17990940809249878,299.1272888183594,291.70001220703125,0,0,0,0,71.65296173095703,35.236488342285156,1800,205,1801,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6251417398452759,0.022367023632813243,455,299.24564000000004,301.24564000000004,297.24564000000004,295.24564000000004,0,2280
457,2617,0.17962050437927246,298.9255676269531,291.70001220703125,0,0,0,0,71.84435272216797,34.76191329956055,1800,205,1801,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6251972317695618,0.026738847460937906,456,299.26251,301.26251,297.26251,295.26251,1,2285
458,2623,0.18006761372089386,298.7203063964844,291.70001220703125,0,0,0,0,72.00104522705078,34.28496551513672,1800,205,1800,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6253504753112793,0.030133272070312613,457,299.27697,301.27697,297.27697,295.27697,0,2290
459,2629,0.18088456988334656,298.4997253417969,291.70001220703125,0,0,0,0,72.15067291259766,33.767723083496094,1800,205,1800,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6254009008407593,0.03583409316406346,458,299.29143000000005,301.29143000000005,297.29143000000005,295.29143000000005,2,2295
460,2635,0.18107283115386963,298.2508239746094,291.70001220703125,0,0,0,0,72.29295349121094,33.21549606323242,1800,205,1799,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6243227124214172,0.03789867949218683,459,299.30589000000003,301.30589000000003,297.30589000000003,295.30589000000003,0,2300
461,2641,0.1810845583677292,297.9721374511719,291.70001220703125,0,0,0,0,72.42764282226562,32.6164436340332,1800,205,1799,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6243998408317566,0.033035749023437117,460,299.32035,301.32035,297.32035,295.32035,2,2305
462,2647,0.18116289377212524,297.6915588378906,291.70001220703125,0,0,0,0,72.55455017089844,32.00105285644531,1800,205,1798,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6241967082023621,0.02613497675781241,461,299.33481,301.33481,297.33481,295.33481,2,2310
463,2653,0.18074332177639008,297.4895324707031,291.70001220703125,0,0,0,0,72.67354583740234,31.416446685791016,1800,205,1798,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6226797103881836,0.02180524941406156,462,299.34927000000005,301.34927000000005,297.34927000000005,295.34927000000005,2,2315
464,2659,0.17974628508090973,297.6490173339844,291.700927734375,0,0,0,0,72.78482055664062,31.583877563476562,1800,205,1798,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6220608949661255,0.024705746679686853,463,299.36373000000003,301.36373000000003,297.36373000000003,295.36373000000003,1,2320
465,2664,0.17901143431663513,297.9123840332031,291.70263671875,0,0,0,0,72.8720474243164,32.039981842041016,1800,205,1798,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.622389554977417,0.029732080664062095,464,299.37578,301.37578,297.37578,295.37578,1,2325
466,2669,0.17870020866394043,298.2136535644531,291.7035827636719,0,0,0,0,72.9544677734375,32.570274353027344,1800,205,1798,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6238189339637756,0.03551647128906234,465,299.38783,301.38783,297.38783,295.38783,1,2330
467,2674,0.17860622704029083,298.4895324707031,291.70379638671875,0,0,0,0,73.03203582763672,33.07443618774414,1800,205,1799,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6243073344230652,0.03720695058593856,466,299.39988000000005,301.39988000000005,297.39988000000005,295.39988000000005,0,2335
468,2680,0.17829321324825287,298.7560729980469,291.7034912109375,0,0,0,0,73.11846160888672,33.57387161254883,1800,205,1799,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6240040063858032,0.03316534003906327,467,299.41434000000004,301.41434000000004,297.41434000000004,295.41434000000004,0,2340
469,2686,0.17763201892375946,298.9364929199219,291.70281982421875,0,0,0,0,73.19723510742188,33.92988586425781,1800,205,1800,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6240360736846924,0.029846141601562976,468,299.4288,301.4288,297.4288,295.4288,2,2345
470,2692,0.17622871696949005,299.0323791503906,291.7019958496094,0,0,0,0,73.26798248291016,34.136627197265625,1800,205,1801,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6226062178611755,0.027217616992187686,469,299.44326,301.44326,297.44326,295.44326,2,2350
471,2698,0.17426982522010803,299.04241943359375,291.7010803222656,0,0,0,0,73.33035278320312,34.18980407714844,1800,205,1801,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6223767995834351,0.02730601132812603,470,299.45772000000005,301.45772000000005,297.45772000000005,295.45772000000005,0,2355
472,2704,0.17267248034477234,298.9906921386719,291.7002258300781,0,0,0,0,73.38408660888672,34.1115608215332,1800,205,1801,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6223883032798767,0.029629757226563243,471,299.47218000000004,301.47218000000004,297.47218000000004,295.47218000000004,1,2360
473,2709,0.17217116057872772,298.9161071777344,291.70001220703125,0,0,0,0,73.4221420288086,33.962989807128906,1800,205,1801,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6230049133300781,0.030362456445313,472,299.48423,301.48423,297.48423,295.48423,1,2365
474,2715,0.17268286645412445,298.8207702636719,291.70001220703125,0,0,0,0,73.4595947265625,33.74763488769531,1800,205,1801,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6245145201683044,0.03255839472656271,473,299.49869,301.49869,297.49869,295.49869,0,2370
475,2721,0.1733875274658203,298.7118225097656,291.70001220703125,0,0,0,0,73.48802185058594,33.516632080078125,1800,205,1801,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6242767572402954,0.03602654980468856,474,299.51315000000005,301.51315000000005,297.51315000000005,295.51315000000005,1,2375
476,2727,0.174612358212471,298.572998046875,291.70001220703125,0,0,0,0,73.50731658935547,33.23379898071289,1800,205,1801,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6255192160606384,0.03809223906250077,475,299.52761000000004,301.52761000000004,297.52761000000004,295.52761000000004,0,2380
477,2733,0.17611245810985565,298.4198913574219,291.70001220703125,0,0,0,0,73.51737213134766,32.913394927978516,1800,205,1800,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6255856156349182,0.03755642714843702,476,299.54207,301.54207,297.54207,295.54207,2,2385
478,2739,0.17696356773376465,298.2386169433594,291.70001220703125,0,0,0,0,73.51810455322266,32.55973434448242,1800,205,1800,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6256014108657837,0.03264173886718731,477,299.55653,301.55653,297.55653,295.55653,1,2390
479,2745,0.178300678730011,298.0343933105469,291.70001220703125,0,0,0,0,73.50946807861328,32.161869049072266,1800,205,1799,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6268630027770996,0.028268066210936468,478,299.57099000000005,301.57099000000005,297.57099000000005,295.57099000000005,2,2395
480,2750,0.1795368790626526,297.87432861328125,291.70001220703125,0,0,0,0,73.49508666992188,31.832414627075195,1800,205,1799,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6264910101890564,0.02482577226562421,479,299.58304000000004,301.58304000000004,297.58304000000004,295.58304000000004,0,2400
481,2757,0.18076926469802856,297.634765625,291.70001220703125,0,0,0,0,73.46403503417969,31.374174118041992,1800,205,1798,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6269480586051941,0.02069711249999955,480,299.59991,301.59991,297.59991,295.59991,2,2405
482,2763,0.18123392760753632,297.4310607910156,291.70001220703125,0,0,0,0,73.42731475830078,30.981517791748047,1800,205,1798,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6258836984634399,0.01816690791015617,481,299.61437,301.61437,297.61437,295.61437,1,2410
483,2769,0.18181461095809937,297.476318359375,291.70001220703125,0,0,0,0,73.38143157958984,30.902790069580078,1800,205,1798,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6259121894836426,0.018474883593749495,482,299.62883000000005,301.62883000000005,297.62883000000005,295.62883000000005,2,2415
484,2775,0.18156252801418304,297.7947082519531,291.7022705078125,0,0,0,0,73.32701873779297,31.49709129333496,1800,205,1798,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6242914199829102,0.022028365039061783,483,299.64329000000004,301.64329000000004,297.64329000000004,295.64329000000004,0,2420
485,2781,0.18024775385856628,298.1598815917969,291.7036437988281,0,0,0,0,73.26464080810547,32.25432205200195,1800,205,1798,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6241996884346008,0.030042631835937073,484,299.65775,301.65775,297.65775,295.65775,2,2425
486,2787,0.17845530807971954,298.4764709472656,291.7040100097656,0,0,0,0,73.19449615478516,32.949588775634766,1800,205,1799,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6238575577735901,0.035085218945312364,485,299.67221,301.67221,297.67221,295.67221,0,2430
487,2793,0.1765756607055664,298.7018737792969,291.70367431640625,0,0,0,0,73.1165542602539,33.487911224365234,1800,205,1799,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6238496899604797,0.039695924414063485,486,299.68667000000005,301.68667000000005,297.68667000000005,295.68667000000005,0,2435
488,2799,0.1749953329563141,298.8509216308594,291.7029724121094,0,0,0,0,73.03070068359375,33.87080764770508,1800,205,1800,112,7,0,0,1,1,0,1,0,0,1,0,0,-0.6238523125648499,0.037004167382813195,487,299.70113000000003,301.70113000000003,297.70113000000003,295.70113000000003,1,2440
